user,item,label,reviews,review_emb1,review_emb2,review_emb3,review_emb4,review_emb5,review_emb6
943,66,4,Very good location the Hotel it is walking distance to major Atlanta attractions Breakfast with good selection of itens Recepcionists very friendly and helpful Wifi does not have the same standard as the Hotel always down and very slow,-0.37547418,1.1483718,0.49219453,-0.26496795,-0.712523,0.041841194
944,66,5,This hotel was an excellent pick for the convenience and location that it was in We stayed in the King Cityview wwhirlpool and for the price it was worth every penny What i did not know was that the Braves had a game that weekend and the hotel was sold outThat did not matter The staff made us feel like we were More,2.3526523,2.2835302,0.0896979,-0.922469,-0.65064776,-0.20225938
945,66,4,The location of this hotel is perfect Its literally steps away from the aquarium World of Coke and Centennial Park Our room was clean and faced the Aquarium and World of Coke with a nice view of downtown We kept the curtains open at night so we could enjoy the buildings We were right around the corner from the elevators More,-2.097743,2.7858186,0.2855777,0.34223187,-0.11243576,0.2804025
946,66,5,We stayed over a  day weekend can not beat the walk to the Aquarium Childrens Museum and Olympic Park  good playgrounds for little ones Valet parking was  bucks a night which we thought was a bit steep but it was very busy in the area surrounding the hotel so parking is scarce Restaurant on site Legal Seafood had More,-1.1058426,-1.3119501,-0.46689197,-1.5140063,-0.13474095,0.049589906
947,66,5,The location of the hotel was great It was just a short drive to turner field and right across the street from the aquarium and the coke museum The stay was good as you got your room cleaned daily with new towels and new soap The breakfast was very good as it does cost around  for adults and More,-1.5227871,1.6745248,-0.21337235,-0.43644163,-0.17068675,0.061549976
948,66,4,This is a very nice hotel in a great downtown location Accessible to all the attractions and very accommodating I found it comfortable and clean I like the complimentary drinks at the door and friendly staff Our family really felt welcome and enjoyed this hotel the rooms were very relaxing,-1.9609623,2.4887958,-0.6543469,0.46372095,0.71688503,-0.1974592
949,66,4,In town sights stay Had trouble with the set up of the room st room was ok next room was ok both beds were amazing for sleep the city lights and sight was amazing to wake up to the sun rises in the pH right side of ele food was amazing breakfast had dinner at legal seafood was amazing drink More,-1.9510618,1.9870646,1.2246803,-1.1228354,0.32369083,-0.5577075
950,66,2,Housekeeping did not clean my room Trash was left on table and in trash can Bath tub was visibly dirty and was not cleaned at all Beds were made up but one bed was made up with a dirty comforter I called front desk and they told me to put trash outside of door and someone brought a comforter and More,-8.177292,-0.57563305,2.9741862,0.58364,0.29244775,1.6308124
951,66,4,A smaller hotel with a European feel if you do not mind the  blocks to Peach Tree center this is an excellent value The rooms are clean the service efficient and friendly the food breakfast is all we ate well done Surprisingly the wifi was very fast for a free service On the down side there is not much happening More,-0.39229,0.096341565,-0.92303413,-0.12844296,-0.08092155,-0.024282364
952,66,5,In town for a sizeable training conference and was able to compare my hotel with the four other approved locations This one was tops in upkeep housekeeping staff and price Recommend you make your reservation as soon as you know your dates and then keep checking up to  hours within checkin Thats how I saved half the original cost More,2.4732468,0.2750313,0.11702789,-0.64439654,-1.3090057,0.016109377
953,66,4,Overall had a good and positive stay at the Hilton Garden Inn Downtown Atlanta The staff generally was courteous and helpful The hotel was within  minutes walking distances of where I had to go for an arbitration training course,-2.1111739,-1.0050867,0.3777363,0.6880495,-0.8103074,-0.7173077
954,66,5,Our stay was fantastic our room had a wonderful view of downtown Atlanta Everyone was very hospitable room was clean and comfortable A special thanks to Mr Gary Thomas for making sure the our stay was fantastic until the minute we pulled away from the hotel parking,-3.100377,0.9380749,-1.1057168,0.9514438,0.2816786,-0.2590328
955,66,2,I was going to be in downtown Atlanta for a convention and had to check in early Looked at their website and called the local phone  followed instructions for in house reservations btw the voice mispronouncing Centennial is hilarious to have our reservations confirmed We had  rooms and the woman identified herself as Karla said the rooms are More,2.886236,4.0188403,2.361299,0.0037122404,-1.5077685,-0.5920475
956,66,5,Manager Orlando was very accommodating on the phone and allowed us to have a great time in downtown Atlanta The hotel is in a superb location and is easy walking distance to the most touristy sites in downtown ATL,-2.5303981,-0.14191404,-0.8512358,0.32269567,-0.4636431,0.39738536
957,66,3,A nice hotel Overall nice people No free breakfast as a Hilton Honors Diamond Member Received a whopping  points total for not receiving  days of free breakfast Nice gym Nice pool Clean room,-1.0409596,-2.1234207,0.2990381,1.9627446,-1.3086778,0.016202364
958,66,3,I was disappointed in the following  carpet had a lot of what looked like rolled pieces on paper on it  the liner for the shower curtain was missing  the tv did not work and I had to call to have it fixed  the hair dryer did not work and I needed to call for a new one More,-4.6795163,-1.3932917,0.945691,-0.91697043,-0.56501853,0.5810776
959,66,4,The staff was extremely accommodating whenever we needed The room was clean and pleasant The location was within walking distance to several great venues Not having been in Atlanta before we had a hard time locating the entrance for checking in however,0.71890104,-0.42871156,-0.9292056,-0.9342715,-0.5210202,0.17736034
960,66,4,Well theres lots of things I could say about this nice modern hotel right across the street from the aquarium Centennial Olympic Park and numerous restaurants I could mention the outdoor pool on the th floor with fun views the beds that have controls to adjust the firmness and that my room had a giant jacuzzi tub in the bedroom More,-2.7609818,2.9333067,1.1593422,-0.33348456,-0.3748704,0.65980947
961,66,5,Within walking distance of major attractionsRooms were clean and comfortableBreakfast was simply deliciousThe highlight for our family was how friendly all the staff wereWould stay there in a heartbeatWe went to the zoo and it started to pourone of the desk ladies lent us her own umbrellajust blew us away,6.725763,1.6197387,2.0391436,-0.1670997,-1.3011442,-0.71416926
962,66,3,housekeeping staff said some very rude ugly words when we were not ready to check out at  am  check out time is supposed to be at  am everything else was awesome and everyone else was also awesome ,-2.3478553,1.1157064,0.60565615,-0.27890024,-0.8731875,0.76669925
963,66,5,An excellent team to assist you Opt for the valet parking Nice rooms restaurant on site front desk service available for your needs Closest hotel to aquarium Walking distance to Phillips arena Well priced value for sure,-3.7674894,-3.5283675,0.19112156,-0.72489846,0.33079752,-0.67624795
964,66,5,The Hilton Garden Inn is in the heart of Centennial park Walking distance to the College Football Hall Fame World of Coke Cola Aquarium and the CNN center Great restaurants right across the street Stats MAX pizza Two BBQ Not to mention Legal Seafood in the lobby of the Hilton Garden Inn Awesome views of the sky line from the More,-0.87939996,-1.398214,-0.77168393,1.4862903,-0.7106104,0.03154659
965,66,5,My family took a quick trip to Atlanta to primarily visit the Aquarium We chose this hotel for its proximity We were delighted to have a room on the th floor facing Centennial Park The sunrises and sunsets were beautiful and the night view of the ferris wheel and city lights just lovely The room was a standard  Queen More,-0.42904615,2.9140112,-0.41884363,0.4537505,0.74355114,-0.7351874
966,66,4,Just feels old The parking deck is awful if you drive a truck that is equipped with a taller lift than standard Check in and Check out is a little crazy and long lined but the rooms are nice and clean Food is good little cafe has many options,-2.2064745,-0.6884524,-1.1612092,0.38442233,0.39345405,0.21563122
967,67,5,Overall this is a great property The lobby restaurant and hotel rooms are really well done Lots of nice touches with great designs Tons of character here We stayed in a double queen room which we thought had plenty of space The gym is located between two floors and has a Peloton bike and the hotel provides the shoes As a cycling I thought this was awesome I already had a Peloton login The music in the gym however was too loud and we called to have it turned down and the staff could not figure out how to do it The staff were all friendly and courteous  bellhops front desk staff and concierge all included Location very convenient to a number of places downtown Beds and pillows were comfortable TVs changed channels without the annoying  second delay at most other hotels Theres some construction going on at the property next door to be aware of but its New York and good luck finding somewhere without construction Definitely recommendDear chitripguy Thank you very much for your detailed and wonderful review I am so glad you enjoyed our property from our comfortable rooms and the gym We pride ourselves in service and im very happy to read youve enjoyed your stay Hopefully we get to welcome you back again in the futureWarmest Regards Nick HaferGeneral Manager,-2.8222005,0.72936434,0.4041786,1.8234314,-0.8253354,-1.1831591
968,68,5,Only an overnight stay this time but I know I will be back The room was perfect as always I was on the th floor in a king superior room I had no view although it did not matter at all We had drinks on the patio outside the bar and it was extremely pleasant Dinner at Atlas was superb and More,3.318421,0.49133125,-1.0955316,-1.3052137,0.4635962,-0.360913
969,68,5,I LOVE this hotel Ive been traveling to Atlanta for work recently and it is uber convenient for me in a lovely neighborhood But more than that I feel super welcome and comfortable here The staff is lovely and friendly and helpful On my last stay I had a minor issue and got a personal email from manager apologizing they More,-1.1277866,2.564559,0.63793236,0.16641456,-0.62909317,-0.48997456
970,68,5,I can not begin to describe how incredible this hotel is Service was beyond my expectations Their devotion to  satisfaction was evident everywhere we went from the bar the pool room service checkincheckout and valet I am proud that my city has such a hotel to represent I most definitely will return,-2.4618208,-0.95817417,-0.59973234,0.22403184,-0.18318146,-0.56741875
971,68,5,A great classic hotel with old world charm and character and some great service from all the staff I interacted with I stayed here for a week and this is one of the best hotels I have stayed in for some time Large plush quite rooms attentive service a good gym and good food in a handy location near Buckhead More,-3.1771593,-0.4351561,-0.91477764,0.97374195,0.056665767,0.13626872
972,68,5,We stayed here in November and had a wonderful stay The restaurant room service bar and spa are amazing Worth every penny and a place to experience The shrimp and grits breakfast item is amazing,-2.8948674,1.2767131,-0.8655278,1.2027621,0.6057487,-0.24003784
973,68,5,I love this place when the room rates are reasonable The entire property is very upscale and the rooms are very spacious This hotel makes you feel like you are on vacation while you are doing business There is a terrific bar including outdoor seating when the weather cooperates There are also several very good restaurants just outside the back More,0.46849972,0.609098,-1.5943786,0.2824022,-0.2044189,0.6405685
974,68,5,Our experience at the StRegis was great All the staff was so attentive nice and helpful Valet was very helpful and nice those guys do not get the tips and credit they deserve The kitchen staff was so nice to store my wedding cake and cut it and put it in boxes for us The butter service was great everything I More,0.86786205,-0.6789199,-0.070114315,-1.0615749,-0.82979846,-0.20412414
975,69,1,I was quoted a price over the phone of  weekly and even used my credit card to hold the room On the day of check in i arrived and my room was not even ready even after pm then I was told that room would be over  per week and i could not afford that All the man at the More,10.492578,-1.2523282,0.18993571,-0.286695,-0.48772863,1.5009986
976,70,1,We travel to Six Flags over GA pretty frequently This was our first and last time for staying at this hotel Im generally a  star reviewer of hotels with the occasional  star here and on Trip Advisor but this was my worst experience There are plenty of problems with this place but Ill start with the prosPro Location to  Flags and room comfort Both of these and parking were fineCons It is not an overstatement to say this was the worst check in experience Ive ever had and not one interaction with staff the rest of the stay would change that From walking into the hotel to checkin to finally walking into my room was probably  minutes and when you are traveling with family its late at night and you have to get up early thats  minutes you can use I walked in to the hotel and I was probably rd or th to check in and the line never moved as it took them forever to resolve what appeared to be simple problems I do not know what the other customer issues were but they were not the problems By the time I got there I could see why it took a long time A routine check in with reservations took longer here then anywhere else When I did finally get my room keys I go up to room with family who have been waiting WAY TOO LONG and the keys do not work and yes Ive stayed in enough hotels to know how to use hotel key cards So after trying for several minutes I go back down to front desk wait in line for about  more minutes for the two workers to take care of routine check ins and have the worker re key the cards again and this time I watched to make sure he did them and they did work when I returned to roomIn my room I check the safe and on the safe it has the note about if you do not want to be billed for not using the safe tell front desk on check out So the next morning I tell front desk we did not use the safe and yet he still put it on my bill and would not removeAnd this is why I think it is a Quality Brand issue They are not checking on their hotels at all This comment has been made repeatedly on this website and the Choice Hotels website but it is a problemOn the rd floor the elevator has only  button since you can only go down but the arrow points up little thing that make no difference on my stay but demonstrate lack of care The privacy door latch was put up backwards so that it could not do anything to keep someone from opening the door These lack of attention to details is not a big thing by themselves but the accumulation of them is a general sloppiness in maintenance that is apparentDear Guest I would like to personally apologize for the series of unfortunate incidences that you experienced during your stay with us We continually try to do our very best for all of our guests but unfortunately sometimes we do fail I will look into each issue that you have noted in an attempt to correct and improve our hotel policies Sincerely Hotel Manager,-0.4334312,7.265064,5.0131087,1.5564816,-1.5895829,-0.9701726
977,71,2,The staff was really friendly and helpfull The loccation of the hotel is great cause its only two blocks from central park  two blocks from the subway and within walking distance from cafes and restaurants The building is really old and uncleen and needs reinovation NOW  The kitchen and everything in it was too dirty to use Wifi was available only at the lobby There was an area to chill like living room on  but was too spooky to chill I stayed on the th floor  the door of my room was broken and was really difficult to open and close The room and the bathroom were old but clean enough Also the matress and pilow was too small Finaly the heat on the room was too strong and you could not control it so you could not stay in the room nor sleep,0.32823104,5.307479,1.6973895,-0.28099275,-0.1526938,0.037048683
978,72,4,My room was a nice one Clean and comfortable I was here with a group   rooms booked for  nights stay and the hotel staff could not have been more professional or accommodating If we decide to make our event an annual one we will definitely come back here,0.33508414,1.101873,-0.64760536,-0.020259187,-0.58051854,0.3023819
979,72,4,In the event you are trying to beat Atlanta traffic for one night staying at a Hampton Inn by Hilton is the perfect choice It gave me the opportunity to get to doing a important personal task without worries about think about my normal long commute,4.296796,-0.92293924,-0.9804986,0.72232413,-0.83174676,0.37388402
980,72,4,Room was nice and tidy absolutely loved the sheets They were incredibly comfortable and I did not want to get out of bed Wish there was more variety in the vending machine area though I only had coke or sprite to choose from on my floor,-0.18079327,-0.5649876,-1.287081,-0.5798525,0.09874833,0.36940086
981,72,5,My husband and I have been coming to Atlanta for years to visit First Baptist Atlanta Church We have always stayed at the Hampton InnPerimeter Center on Hammond Dr and weve never been disappointed The accommodations here are always very clean and spacious the breakfast is quite good the staff is always super friendly and helpful parking is right at More,-2.01623,0.9185051,-0.879606,1.2868612,0.063011974,-0.48570928
982,72,3,The hotel seemed old and when I checked into my room there was a dirty rag left on the counter in the bathroom In addition there was mold around the handicap bar at the end where it meets the wall When I checked in the hotel they could not find my HH,10.212814,1.6621951,2.243311,1.0997812,-0.8235286,0.9148338
983,72,4,We stayed here for one night while attending a Braves game The room was clean bed was very comfortable and the staff was very friendly and helpful The location was great having easy access to  restaurantsshops close by and the MARTA station is just a short drive away We will defiantly stay here again,-5.110511,0.831456,0.3779621,1.2274252,-0.10776706,0.26317894
984,72,3,Linens were dingy took a while to locate my Reservation although I booked it through the hotel The housekeeping staff was pleasant Located in a central area Overall it was ok confusing though its situated next to  other hotels and a condominium,1.2672695,1.7561688,-0.48183736,-1.9288486,1.3318137,-0.12918432
985,73,5,Swiftly cleaned rooms just like most hotels The staff are the best part about staying here Shawn and Bianca N are my favorites Without hesitant go to the moon and back to make sure you feel at home Its hard to find that at other branches in Metro Atlanta Bianca N and Shawn are the Dynamic duo Whether you need something as small as dishes to needing a laugh They are the perfect onesChanel thank you for making Extended Stay America Atlanta  Clairmont a part of your travel plans We are delighted your stay with us was exceptional and that our associates exceeded all of your expectations I will share your wonderful compliments with Shawn and Biance Thank you for being our guest and we look forward to that next visitSincerelyGeneral Manager,0.8454563,2.3206117,0.13591121,1.9326694,-0.7330374,-1.2788512
986,73,5,Entire staff was both accommodating and extreemly pleasant Room was very clean and quiet I recommend this hotel and plan to stay there when I visit Atlanta later in the new year The only thing that could be improve upon is to serve a full breakfast buffet YUMI want to thank you for taking the time to post a review of your stay It is pleasing to know you were well accommodated by our staff and that you would recommend our hotel Thank you again for your review It would be our pleasure for you to repeat your experience with us in the future,-4.562083,1.9946401,0.07852226,2.5365326,0.2940299,-0.55865896
987,73,4,I needed a place away from the airport noise and chose this hotel The small kitchen with refrigerator is very convenient for someone like me that likes to save some money on food The room was clean and the employees super nice I recommend anyone to stay hereWe appreciate you taking the time to share your experience and for choosing to stay with us Im so pleased to hear that you valued the fully equipped kitchen in your room the cleanliness of your room and your overall stay at our hotel The staff and I would like to thank you again for posting your review We look forward to welcoming you back in the future,1.7848316,2.038455,-1.6237576,1.8965032,0.017736014,-0.70894593
988,74,3,To be fair I went into this hotel with high expectations based off of multiple stays at the Redbury in LA Its my go to in LA because of how amazing it is  it is my third or fourth hotel in the US hands down The Redbury NYC doesnt compare The hotel itself a little unkempt Not in a trendy vintage way but in a needs some TLC way We stayed in a deluxe double the beds are really small view was bleh and there was a lot of construction across the street so it was noisy on our side early in the morning not the fault of the hotel obviously I can handle all the above and it wouldnt have been an issue however the service is what was so disappointing to me The bellhop if you can call him that was rude and mumbled things under his breath after I asked for help to get luggage to the room Note I had to ask  when I was clearly walking in with two daughters and luggage We called to the front to ask for cutlery they said they would check and see if they had any and bring it up twenty minutes later my husband had to go and get it We never heard from them No one was overly friendly with the exception of two staff one being the housekeeper who was cleaning the rooms on the th floor when we checked in She had great energy and went out of her way to ask what we needed and if she could help in any way And the second was a gentleman who answered the concierge call when we had a few questions about parking Outside of that this hotel really needs to step up there customer service game See also my review of Marta Same theme very flat non engaging staff Delicious pizza though So its almost like you have a great product but your front line isnt selling it Overall average which is disappointing for this brand Thank you for sharing your feedback DomenicaWe regret that your experience with us was less than ideal Were disappointed to hear the service you received was not up to par Providing our guests with exceptional service is something we take seriously Please know this will be addressed with the appropriate members of our team so we may improve for the futureWe hope youll give us another chance to show you the service were truly capable of providing,-2.6336524,4.2895637,2.1003802,1.930839,-0.8497171,-0.955286
989,74,2,The photos looked fantastic Our room however was not The ac in the room was sellotaped into the window and was so noisy we could not sleep Rooms were small View was invisible due to the filthy windows and construction work opposite The shower leaked and flooded the bathroom The sink had no plug No table or chest of drawers or anything in the room This is in my opinion is scraping a  star if that definitely not a We appreciate the feedback RussellWere disappointed that your stay with us was less than ideal Its unfortunate youve noticed a decline in the quality of our accommodations and that you had such challenges with your room We care about the comfort of our guests so well address your concerns with our team moving forwardWe hope for the opportunity to host you again soon for a more positive experience,6.449203,1.6706682,-0.90150845,1.5240829,-0.44029588,-0.2921076
990,75,1,We stayed in a King Suite for  nights over the July th weekend I can hardly express how good and positive our stay was Breakfast was very good The staff was always attentive and kind and helpful We had difficulty with a flat screen in the bedroom and as we were stepping out for a few hours on Sunday More,-0.13375449,0.44873187,-0.47671172,-0.14713109,-0.754565,0.5631914
991,75,5,We recently stayed at the Silver Cloud Inn to go to the Maroon  concert and were very pleasantly surprised Staff was very friendly and helpful They have a complimentary shuttle bus to take you to the tourist spots The best was the pool which is opened  hours We did a day of sightseeing and then relaxed and had More,0.2220912,0.2963595,-1.7546666,-0.29000503,0.06155897,0.52583706
992,76,3,Great breakfast buffet each morning Definitely adds value to the price But otherwise not a great stay I think their cleaning crew must be understaffed One day they did not take out our trash or give us bath rugs or hand towels The six of us in a two bedroom suite shared towels and used a washcloth  a washcloth  for a rug The next day we did not get any maid service at all At  pm we went downstairs and asked for our own towels The little market store downstairs was sold out of bottled water for two of our five day stay Not having water after a long day of city walking was a real disappointment And there is no easy market or store within walking distance so we were chugging tap water Yuck My son got sick one night so we hoped for ginger ale or Sprite or something to settle his stomach Nope All they had was Mountain DewThe location across from Lake Union was pretty but not convenient for downtown activities We had to wait up to  minutes for an Uber driver during peak hours That was poor planning on my part to book here but I had no idea that Uber would be so difficult Despite the challenges we did have a decent stay Our two room suite was spacious and comfortable And again the breakfast was really fantasticDear Valued GuestThank you for your recent stay with us and providing your honest feedback On behalf of our team I apologize we fell short of meeting our expectations but most importantly yours It is guest as yourself who help improve our hotel and provide better service in the future I apologize for the inconvenience of your downtown travels in Seattle However I am glad you were comfortable in our luxurious twobedroom suite Respectfully,-4.5549555,4.9895945,3.5868287,1.5222957,0.1779012,-1.2516036
993,77,5,My wife and I stayed here for three nights in April coming from Victoria on the Clipper The hotel was very conveniently located just four blocks from the ferry terminal We were met by Lee who was very courteous and very helpful with suggestions and directions for sightseeing and restaurants The room was very nice and very quiet We enjoyed happy hour in the lobby and we had one dinner in the restaurant downstairs The ambience is very retro The frontdesk and cleaning staff were wonderful We could do all of the sightseeing we wanted on foot Chihuly Garden and Glass was a highlight Highly recommendedDear GuestThank you for this fantastic review Our location really is ideal for onfoot sightseeing of the Chihuly MuseumSpace Needle as well the Pike Place Market Nice when we are perfectly placed in the middle of these two iconic spots Your kudos for Lee are so appreciated as well We pride ourselves on making guests feel as if theyve traveled to a home away from home so it would be our greatest honor to welcome you back as our guests again in the future Please feel free to reach out to me directly when you consider your next trip to Seattle Best RegardsDavid Bayley,-0.15683782,-0.3374953,-1.2718374,1.7213709,-0.4552526,-1.0882022
994,77,5,Location great Walking distance to everything we wanted to see Room great Staff very helpful Lee the lovely lady who first saw us when we booked in could not have been more helpful She gave us lots of information about Seattle and was extremely friendly and helpful Lee went above and beyond in customer service,-3.195474,1.6327618,1.5706568,0.15689027,-0.5923837,-0.15597026
995,77,5,We stayed for  night for the Pearl Jam show  great friendly staff  all the amenities you need  cool retro roomsAwesome location a short stroll to Pike Place MarketWill stay again on our next trip to Seattle for sure Hey HarryThanks SO SO much for the great review It was a pleasure having the two of you stay with us and getting to chat Pearl Jam and old Seattle rock It would be great to see you two down from BC again soonCheers until thenDavid Bayley,-0.37103707,1.3801345,0.7865624,-0.66882724,-0.058218524,-1.688023
996,78,3,This hotel is conveniently located off  but for the price we were a bit disappointed The carpet in the hallway on our floor was very wrinkled needs to be restretched or replaced and we had a lot of trouble getting our door open as the keylock was rickety and had a sort of personality of its own you had to lean on the door at the same time as putting the keycard in the slot There was a lot of noise from someone in the room above us walking or jumping on the floor which of course was our ceiling It went on for a long time and made it so my mom could not sleep so I called the front desk to complain The front desk clerk must have called them so it stopped for a good while happened again briefly and then stopped for the night The breakfast was good pretty standard for La Quinta and I liked that they had Mexican salsa fried potatoes and good sized disposable paper coffee cups I do not like the weird industrial type scrambled eggs at this and other La Quintas because they do not even seem like real eggs at all more like some liquid egg heated in a microwave They have little flavor and the texture leaves a lot to be desired Wish they were real freshly cooked eggs and that someone in top management at La Quinta headquarters would pay attention and improve that That would definitely improve my opinion of their breakfastsDear TravelerThank you for choosing our property for your traveling needs We are working on plans to renovate the hotel this year It is our hope you will come back and see us again Sincerely Vickie W,-3.3168635,0.5150029,0.13659371,0.7713697,-0.59430355,-0.70999056
997,78,3,My daughter and I stay here on our way to California Our was nice our room was clean and very pleasant The location of the hotel was very close to I However as the night progress and more guest arrived we could hear footsteps above us as the guest walked around Also we had a nonsmoking room but we could smell cigarette smoke from our restroom,-0.77300245,3.803479,-0.06257357,0.08164843,0.8454578,-0.31843135
998,78,4,We enjoyed a great stay at La Quinta and would stay here again for the value and proximity to the fwy Overall a great value for the price Good sized guestroom and bathroom It was clean and quiet And we enjoyed the variety of breakfast items that were served buffet style,0.86536,3.5913718,0.30529532,0.016811961,0.96853876,-0.6871528
999,78,5,We really enjoyed our overnight stay here The bed was comfortable It was clean and quiet The location is nice and close to the freeway with a lot of food choices close by We were able to bring our dog too Recommended,-2.687258,0.91062135,-0.4784402,0.43364182,0.2929796,0.13583486
1000,78,5,We had  rms for family reunion Our stay was a great experience All our family needs and requests were met and service exceeded our expectations The rms were clean and restful The kids had a balst in the pool and breakfast exceeded our needs Great job tonthe intire staff in Arizona,-1.8033813,-0.9249281,0.93833107,0.23330875,0.1601168,-1.5430532
812,78,5,The  room suite was great and the overall service was outstanding The price of the suite was very reasonable The provided Breakfast was great and the front desk personnel were outstanding We could not have asked for better service We will stay there on all of our trips to Phoenix,-3.8267632,0.48262203,-0.2505426,-0.10713234,0.5704722,-0.39236897
1001,78,4,This is a nice hotel in a good location close to some shopping and several food options Because of its setup it is pretty quiet at night which is nice considering its on a main drag The woman at the main desk was very pleasant and got us checked in quickly with no wait It was around pm when we got thereThe room was spacious and clean which is always appreciated especially at a reasonable price My only complaint was that the ice machine on our floor was broken and most of the drink selections were empty so we had to go back down to the main floor to find what we were looking forThe breakfast was decent for the price we paid There was fruit yogurt eggs cereal juice bagels and waffles The standard spread that one would expect The food was continually stocked which was nice My only complaint was the seating was very limited There was not enough room for the amount of people showing up to breakfast so we and a couple other groups had to stand for a while until someone offered us a seatThere also is a pool at this hotel which looked nice but unfortunately I didnt get to try it out But from the looks of the people out on the patio people loved it and it looked very well keptI would definitely stay here again,-2.222213,4.0311985,1.3066998,0.94348496,-0.8086065,-0.3531469
1002,78,4,I was very pleased with my room here The bed was comfortable The hotel was quiet and well maintained The complimentary breakfast was good and the seating area was spacious and clean I found the bed comfortable Parking area was spacious Close to the airport Great value for the cost,-1.4027894,-0.7765311,-1.584225,-0.5373219,1.0674735,-0.31902063
1003,78,5,We checked in late on Friday night The desk clerk was very friendly and quick to help us get checked in The only issue wass when we went to get in the room You could only turn the handle upward to open the door We met Alicia manager at the front desk the next morning She was very informative of the surrounding area and helped us get around to places that we wanted to go to The bathroom and whole room was very clean and pleasant The whole staff were friendly professional This will be my hotel of choice when I come to the Phoenix area Thanks to Alicia and all the staff for helping in making it a great weekend stay,0.7380749,3.6952584,-0.58797675,0.9372107,0.110757634,-0.56356794
1004,78,5,Front deskservice personnel were very friendly room was very clean AC unit worked very well and breakfast was one of the best of all the La Quintas I have stayed Highway  access is fast and several gas stations plus fast food restaurants are within  mile,-4.026437,1.2154626,0.5102488,-0.12625901,1.0734571,-0.16441223
1005,78,3,Hotel is undergoing renovation and lots is construction personnel inside the hotel The carpet in the hallway was very tired from all of the foot and wheel barrow traffic Im sure hoping that it will be replaced as part of the renovation My stay was satisfactory but couldve been nicer without all the work going on,-6.3502455,-1.0172479,0.84826666,-0.19264509,-0.011920778,0.22008105
1006,78,5,I stay at this hotel for  weeks And the staff was always very up beat and friendly and always ready to help The Hotel was clean inside and out There was always fresh cookie at the front desk along with a smile on the stuff person no matter who the person was behind the counter,4.2772484,3.6165104,0.96165925,0.09715082,-0.9434293,0.60447884
1007,78,5,The staff made it a very enjoyable stay After check in the front desk clerk made fresh cookies and lemonade The rooms were very clean and fresh smelling The breakfast was very good and fresh Will stay on our return trip,1.7016317,1.443338,-1.5367049,0.13463968,-0.043917466,0.33378682
1008,78,4,Fine place to stay Close to freeway with easy onoff access Breakfast was what was to be expected at a LQ Inn and Suites Internet connection was lacking Would stay here again if in this area of Phoenix,3.1995459,0.2650285,-0.11001132,-0.6138323,0.25301903,-1.0141389
1009,78,4,Stayed three nights on the way back to Phoenix Airport at the end of our holidayThe rooms were roomy clean but three light fittings did not work and neither did the TV remoteThe pool was closed for one day when an underwater light fitting loosened and floated to the top of the water with electrical cables attached to the mainsWhen visiting the breakfast area at am one morning vitually nothing was left and it was not replenished We had cereal and toast and that was itThe redeeming feature at this hotel was Anthony on front desk He was extremely welcoming friendly and made us feel at home I would stay there again because of the service given to us by him,7.3543253,4.6422443,1.9850096,0.20558868,-0.11416862,-1.3400983
1010,78,4,We stayed here in the heat of summer with our dog While there is not a huge dog area outside walking down the business park street behind the hotel provided enough space for our dog to unwind from a long car ride On leash Breakfast was standard hard boiled eggs waffles yogurt cereal etc good coffee The staff was just awesome in the friendly department And  steak houses are within  miles and super cheap gas at Circle K is close as well,3.111758,2.3333151,0.019910518,0.1633001,-0.4600831,0.116982475
1011,78,5,my experience here at la quinta was amazing when i visited pheonix i recommend this hotel to anyone looking for a luxurious stay at an affordable price their services were great and so was the scenery and other things about th eroom and hotel,0.061445918,2.1512613,-0.24747989,-0.15232205,-0.50121623,-0.2653677
1012,78,3,We checked into this hotel on Saturday for one night Check in was smooth and easy We asked for a first floor room when we reserved They only had an ADA room left which was fine with us We travel with a lab and first floor is easier for her The hotel was quite pet friendly but the dog walking area was limited and there was no bag and disposal station The location is convenient and right off I The area is a little run down but I not to the point of feeling any safety issues The room was comfortable and clean with the usual amenities The air conditioner was hard to get on the right temperature The was no wall temperature setting so you had to adjust it at the unit which was an older knob type It took quite a while before we were not frozen out which is better than the alternative in Phoenix The hallway carpet was getting a little worn and could stand to be replaced On to the breakfast This was a pleasant surprise as it was better thsn the typical La Quinta breakfast First of all there was real coffe not an instant machine There was also sausage links and multiple berry toppings for the waffles and whipped cream I usually do not eat these things for breakfast but since they had them it was a nice treat The cinnamon toast also looked invitingOverall a good stay for one night Given the lack of other things to do at that location I would not consider it for an extended stay,-0.16940685,4.760003,-0.10974059,1.0624803,0.59451437,-0.7911435
1013,78,1,This was the dirtiest and least appealing of all La Quintas that we have stayed in The main floor hallway carpets were dirty and actually starting to lift in places The room had old and ripped furniture and looked worn out A simple thing like a bed skirt looked stained and very old This hotel needs a complete Reno from exterior to interior including the grounds around the hotel The surrounding area looked unsafe and gave us a feeling never to walk around at night There were no family restaurants in the areaMalIm so sorry that your experience did not live up to expectations We never want our guests feeling unsatisfied or unsafe I will make sure and forward your comments on to the general manager to make sure that this remains an isolated incidentSincerelyLa Quinta Customer Care Team,0.7885933,2.224509,0.02196682,0.25885344,-0.86030626,-0.8068936
